Product_Id,Product_Name,Category,Discounted_Price,Actual_Price,Discount_Percentage,Rating,Rating_Count,User_Name,Main_Division,Sub_Division,rating_score
B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1349.0,2495.0,46,3.8,166.0,"Alok Vajpayee,Amazon Customer,Pilot Muhammed M Khan,pradeep Verma,RNMISHRA,Takshak Tathagat,Amazon Customer,Anamika Nagpal",Home & Kitchen,FanHeaters,Average
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",1499.0,3500.0,57,4.1,303.0,"Jignesh malvi,Garry,sonu,Amazon Customer,SANJAY PATEL,SANJIV KUMAR,Md Nafis Ansari,Subhash kushwaha",Home & Kitchen,ImmersionRods,Above Average
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2092.0,4600.0,55,4.3,562.0,"Srishty,Somesh Bandopadhyay,sowjanya,pritamsharma,Jaseyfiroz,Basanth Balram,Prem,Ritesh Mehta",Home & Kitchen,SandwichMakers,Above Average
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3859.0,10295.0,63,3.9,8095.0,"Sunny Senpai,Prashant,chetna,Surendran,Harisha,Raju Gupta,Shabazuddin,Defence aspirant",Home & Kitchen,Wet-DryVacuums,Average
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,499.0,2199.0,77,2.8,109.0,"Yashvant Gote,Nargis Sultana,S.I.KUMAR,Ravi,Lokesh Hegde,Abhinav Anand,Any babar,Sarada peram",Home & Kitchen,JuicerMixerGrinders,Below Average
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1804.0,2380.0,24,4.0,15382.0,"David,Pujeshwar Sharma,Abhishek,U can buy,Ravinder singh,Gururaj B.,suresh,Jaswalshashi",Home & Kitchen,CeilingFans,Above Average
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,6525.0,8820.0,26,4.5,5137.0,"Arjun A,shwetha murthy,rahul,Jubaida H.,Hemali Thacker,Amazon Customer,Alexis engg and mktg Pvt ltd,Amazon Customer",Home & Kitchen,JuicerMixerGrinders,Above Average
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,4999.0,24999.0,80,4.6,124.0,"Manish Mehekare,Rajesh,Nitesh singh,Lalit,Prathamesh poojari,Charan,santhakumar,Nikhil Bhagat",Home & Kitchen,WaterFilters&Purifiers,Above Average
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",1189.0,2400.0,50,4.1,618.0,"Subhajit Sadhu,Indrajit Sarkar,Ashwath,Dorje,Harish R.,Jana,Amazon Customer,Viknesh Harren",Home & Kitchen,DripCoffeeMachines,Above Average
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",2590.0,4200.0,38,4.1,63.0,"Kanwar Singh,mukesh bajpai,Deepak Kumar,sreekanth veerla,Divyesh Patel,Jitendra Kumar singh,MAHESH L,Amazon Customer",Home & Kitchen,FanHeaters,Above Average
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",899.0,1599.0,44,3.4,15.0,"Vivek,Amazon Customer,Kundan,Rajan kumar,chaman prakash,Amazon Customer,Chinna,Dhaval",Home & Kitchen,FanHeaters,Average
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",998.0,2999.0,67,4.6,9.0,"Chanchal Gurjar,Shyam,Lalit Garg,Anil Kumar,PREM NATH,SURESH,VIJAY K.",Home & Kitchen,FanHeaters,Above Average
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,998.06,1282.0,22,4.2,7274.0,"Amit Singh,RN,Madhuri,SHUKDEB P.,Mano,Harsha,mahamod sharif,Bhavesh Soni",Home & Kitchen,LaundryBaskets,Above Average
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1099.0,1990.0,45,3.9,5911.0,"Ravi,Pasala Eswararao,Verified User,Azarudeen,Shubham,venkatesh,VELMURUGAN,kutty",Home & Kitchen,CeilingFans,Average
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",5999.0,9999.0,40,4.2,170.0,"Ravinder kumar,Ashok,tejas,seema,HARSHVARDHAN,Shubham kushwah,Saurabh Patwa,Shreyans Jain",Home & Kitchen,"PressureWashers,Steam&WindowCleaners",Above Average
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",8886.0,11850.0,25,4.2,3065.0,"A.sh,Jp,Junaid Yaseen,Maya sutar,Andrabi,praveen elangovan,Satpreet Singh,Amazon Customer",Home & Kitchen,Wet-DryVacuums,Above Average
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",475.0,999.0,52,4.1,1021.0,"vipin,Bhavana Rangarajan,Raj,Dimple Aggarwal,Jaidev,Harsh pandit,MAHESH CHOUDHARY,Sheetal Pandita",Home & Kitchen,LintShavers,Above Average
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,4995.0,20049.0,75,4.8,3964.0,"nikhil,Rituja Ray,Prasan Krishnan Karthikeyan,Amazon Customer,Georgy Mathew,Vikas Kakkar,KANNAN P,Placeholder",Home & Kitchen,AirFryers,Above Average
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,13999.0,24850.0,44,4.4,8948.0,"vaibhav anand,Debendra Nath Ghosh,gtnishanth,Sk rahil,Sunder s.,Rajesh Aswasthan,Sudeshna Aguan,Bhanu yadav",Home & Kitchen,WaterFilters&Purifiers,Above Average
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,8499.0,16490.0,48,4.3,97.0,"Amazon Customer,Ushanandhini M,DGS Engineering solutions,Indrajeet Ghosh,AA,himanshu madhani,Ankit Gupta,Avinash singh",Home & Kitchen,WaterFilters&Purifiers,Above Average
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",949.0,975.0,3,4.3,7223.0,"Bharath,Yuvraj Mane,Aruna kumari,Kalpesh Rampariya,rohini,Vinod,Dinesh C Dwivedi,Prabhat Sharma",Home & Kitchen,DryIrons,Above Average
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,395.0,499.0,21,4.0,330.0,"9640185788,Piyush Mishra,Vickie,Sakshi gupta,Srinivas,Lovraj V.,Rakshitha,Sandeep Kumar Yadav",Home & Kitchen,LaundryBaskets,Above Average
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories|StandMixerAccessories,635.0,635.0,0,4.3,4570.0,"Sunil Khandagale,Shamim,HARI.M,Malini,Kusal Srinivas,mkrishnanpillai,Suresh Babu,poongodi",Home & Kitchen,StandMixerAccessories,Above Average
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",717.0,1390.0,48,4.0,4867.0,"Sachin Sahu,Arpita Panja,Rajesh verma,Mr. Girish Merwade,ravindra kr nayak,Venky,Aashish,Gyar Singh",Home & Kitchen,DryIrons,Above Average
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|RoboticVacuums",27900.0,59900.0,53,4.4,5298.0,"Jaydeep,Jayakrishnan R",Home & Kitchen,RoboticVacuums,Above Average
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,649.0,670.0,3,4.1,7786.0,"Shivraj,Subham,yedukondalu,MOHD MOHSIN,Jagdish Joshi,sam,M.Bharadwaj Phani Datta,BHARAMAPPA",Home & Kitchen,WaterCartridges,Above Average
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,193.0,399.0,52,3.6,37.0,"Vasanta Koli,Vaibhav baid,Sanjana,Ajay Singh,RAMA KRISHNA T K,Dr.Vishwanath Akku,ujjwal kumar banerjee,basu gk",Home & Kitchen,WaterPurifierAccessories,Average
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1299.0,2495.0,48,2.0,2.0,"Manidipa Sengupta,Vidisha",Home & Kitchen,FanHeaters,Below Average
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2449.0,3390.0,28,4.0,5206.0,"PK,Manigandan K,Monu khan,Manohar,Saroj Kumar Das,Dev tripathi,Anish Reddy,Ankit raj",Home & Kitchen,MixerGrinders,Above Average
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1049.0,2499.0,58,3.7,638.0,"Dhamotharan,SHEIK UMAR FAROOK.G,Amazon Customer,Chandhana,Vasanth,Siva,Md. Aftab alam,Subhani",Home & Kitchen,InstantWaterHeaters,Average
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",2399.0,4200.0,43,3.8,397.0,"Surya,Amazon Customer,Amazgon Customer,Satyajit Mitra,Mohana Lonkar,tony,Amazon Customer,Kothapalli subramanyam",Home & Kitchen,TableFans,Average
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",2286.0,4495.0,49,3.9,326.0,"Vishnu S. Mishra,Amazon Customer,rhymerium,Raman deep,Vishal,Utsav Ghosh.,Ashutosh,Amazon Customer",Home & Kitchen,HandheldVacuums,Average
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,499.0,2199.0,77,3.1,3527.0,"Amazon Customer,Amazon Customer,Farhana sherin k,Srinivaas,Avik Bandyopadhyay,ASEESJOT kaur bhullar,Sameer,Ammu",Home & Kitchen,Juicers,Average
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,429.0,999.0,57,3.0,617.0,"Ritika,ABHISHEK U.,Bhavika,Rekha rana,Balamurugan A,Dhiren Shah,Mrs. Imran khan,Anusree",Home & Kitchen,VacuumSealers,Average
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,299.0,595.0,50,4.0,314.0,"deepika chaturvedi,Rishu,SKG,sachin agarwal,ashutosh malik,Amazon Customer,Shallu malik,Amann",Home & Kitchen,SandwichMakers,Above Average
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,5395.0,19990.0,73,4.4,535.0,"Bobby,Arunkumar,aditya,sanket,srinivasa m,Sandy,Pradeep maroo,Pravin P",Home & Kitchen,WaterFilters&Purifiers,Above Average
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",559.0,1010.0,45,4.1,17325.0,"Gopal   Bhakat,AJIT PAL SINGH,Ishfaq Sheikh,Rakesh Kumar Pujari,G10,Aleeza,Farheen,Balkrishnan",Home & Kitchen,DryIrons,Above Average
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",660.0,1100.0,40,3.6,91.0,"Aniket Chudnaik,Wasimraja,Rahul Mallah,inderjit singh,Shivhari,Vishbhav Poojary,Pawar,Balasubramaniam R",Home & Kitchen,DryIrons,Average
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,419.0,999.0,58,4.4,227.0,"Nishant sharma,E VEERESH,Nimish Sharma,Chandrasekhar K.,Nilofer A.,Ilavarasi,Vijay Naiknaware,Harshavardhan",Home & Kitchen,EggBoilers,Above Average
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7349.0,10900.0,33,4.2,11957.0,"VINAY,uday patil,Amazon Customer,giri raj singh,PATEL P.,Amazon Customer,mukhtyar singh,Jayendra Chauhan",Home & Kitchen,StorageWaterHeaters,Above Average
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2899.0,4005.0,28,4.3,7140.0,"Sheetal Satish,Vipul Vora,Naresh Kumar,Rahul jain,Amazon Customer,Qadri Yaseen,Amazon Customer,Rohit Prajapati",Home & Kitchen,CeilingFans,Above Average
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1799.0,3295.0,45,3.8,687.0,"prem chand,Avishek Saha Chowdhury,Tanvi Chadha,Sashi G.,Shailesh Patel,Cynthia Andrew,Shijo Mathew Abraham,anoop sharma",Home & Kitchen,HandheldVacuums,Average
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1474.0,4650.0,68,4.1,1045.0,"Shiva,Saurabh vats,Gaurav thapa,Ash Sharma,Chandraprakash mohata,Saleha,SANYAM SINGHI,Bharti",Home & Kitchen,SandwichMakers,Above Average
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,15999.0,24500.0,35,4.0,11206.0,"Shivang,Renu S,Balaram Sharma,PBT,Srikanth Aakula,ANUPAM,Dipu Choudhury,Ashraf K",Home & Kitchen,WaterFilters&Purifiers,Above Average
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3645.0,6070.0,40,4.2,561.0,"Kindle Customer,rajni,JYOTI SRIVASTAVA,Amazon Customer,Ankit Devidas Chavhan,Sayan Mandal,Amazon Customer,M Das",Home & Kitchen,InstantWaterHeaters,Above Average
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,375.0,999.0,62,3.6,1988.0,"Nipurn Ruhela,Shalini KJ,Aloke Kanoria,ASHISH SHARMA,Pankaj Chaudhary,Manish,Muskan Thakur,Balvinder",Home & Kitchen,HandBlenders,Average
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2976.0,3945.0,25,4.2,3740.0,"Aniruddha biswas,Manoj S.,Gautham Panchavadi,Prashanth,Amazon Customer,Rejeesh n.c,kishore koilada,Ally",Home & Kitchen,Rice&PastaCookers,Above Average
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",1099.0,1499.0,27,4.1,4401.0,"Anshika Verma,Dippy,Mitesh Mayavanshi,Pri,Arpit Agarwal,Chitra Jain,jeevan prakash,Shivangi Virdi",Home & Kitchen,MilkFrothers,Above Average
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",2575.0,6700.0,62,4.2,611.0,"NIKITA,Amazon Customer,Ankita D.,Purna,Sekhar,Santhi,S.K THAKUR,Piyush P Satpathy",Home & Kitchen,SteamIrons,Above Average
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1649.0,2800.0,41,3.9,2162.0,"Mukta Khan,mal kho,Apurba,Patel Kiran,Critical  Customer,Bhagyashree chopade,SANDIP SINGH,Ramesh kumar",Home & Kitchen,MixerGrinders,Average
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,799.0,1699.0,53,4.0,97.0,"JASWANTSINGH,Vedant Joshi,Subanathan,NARENDRA  N,Aadesh,Amazon Customer,Monica,Aniketverma",Home & Kitchen,HandBlenders,Above Average
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,765.0,970.0,21,4.2,6055.0,"Boo,Jeevan Kumar,Shivam Jangra,Manzoor,Manish,Yashwant Panchal,Santosh Kumar Saini,Chandra  S  Sharma",Home & Kitchen,HandBlenders,Above Average
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999.0,1500.0,33,4.2,386.0,"GB SLG,Jemin,Ashwini Vetekar,Kusum,sonu ali,Amazon Customer,Amazon Customer,rinku singh",Home & Kitchen,LintShavers,Above Average
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,587.0,1295.0,55,4.1,557.0,"Hem,Anya,Deepak Roy,ASHUTOSH PANDEY,Srinivas,PJ,9703041496,O N Misra",Home & Kitchen,YogurtMakers,Above Average
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers|ColdPressJuicers,12609.0,23999.0,47,4.4,2288.0,"Karan Singh,Sajan Gupta,sandeep saini,Tarun Kumar,Yanala Raghuvamshi Reddy,Sravani,Amazon Customer,gaurav rastogi",Home & Kitchen,ColdPressJuicers,Above Average
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",699.0,850.0,18,4.1,1106.0,"manjula,Rishi Kumar Mishra,Tankala sushma,Sunil Kumar Rajak,AKSHAY,UMME KULSUM,Lx,Sangeeta wandakar",Home & Kitchen,DryIrons,Above Average
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3799.0,6000.0,37,4.2,11935.0,"Liliput99,umamaheswaran,Alina,Prasanthi,Amazon Customer,Nissam kollam,Kaviya,Unknown",Home & Kitchen,CanisterVacuums,Above Average
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",640.0,1020.0,37,4.1,5059.0,"Nikhil Kumar Singh,bhanu,Mallikarjun g.,RM,Deepak,sayan pal,Deepak,CHANDAN JHA",Home & Kitchen,ImmersionRods,Above Average
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",979.0,1999.0,51,3.9,157.0,"Manish kumar,Randh,Vijay Singh Negi,Lallan T.,Shubhangi Mehrotra,Rompy,Vipin,kapish",Home & Kitchen,FanHeaters,Average
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",5365.0,7445.0,28,3.9,3584.0,"jaydeep barad,Amazon Customer,Mukesh,Mitesh Thakur,Tejas D.,Jeet singh,Himanso,mohit goyal",Home & Kitchen,InstantWaterHeaters,Average
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3199.0,3500.0,9,4.2,1899.0,"Sivaraman S,V Rajendra Kumar,Mrigank,Valmiki Sravani,Rahul Raj,Dr.Aasif,Kshitij Gupta,Melvyn lobo",Home & Kitchen,SteamIrons,Above Average
